編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
404,6269,台郡,1,02月18日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.53%，且02月18日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.67倍﹝第十二款﹞,111.02.21,96.00     ,11.11     
405,6285,啟碁,2,01月20日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率18.28%，且01月20日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.20倍﹝第十二款﹞,111.01.21,69.90     ,22.40     
405,6285,啟碁,2,01月19日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率16.91%，且01月19日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.14倍﹝第十二款﹞,111.01.20,71.60     ,22.95     
406,6288,聯嘉,2,01月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.94%，且01月11日當日沖銷成交量占該日總成交量比率73.07%﹝第十三款﹞,111.01.12,29.65     ,134.77    
406,6288,聯嘉,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.15倍。當日之成交量較最近六十個營業日之平均成交量放大為 18.98倍﹝第九款﹞。,111.01.11,29.90     ,135.91    
407,6289,華上,6,最近六個營業日累積收盤價漲幅達28.24%。且09月06日之成交量為最近六十個營業日日平均成交量之10.75 倍﹝第三款﹞。,111.09.06,1.13      ,-----     
407,6289,華上,6,最近六個營業日累積收盤價跌幅達37.83%。且08月31日之成交量為最近六十個營業日日平均成交量之28.01 倍﹝第三款﹞。,111.08.31,0.86      ,-----     
407,6289,華上,6,最近六個營業日累積收盤價跌幅達56.48%。且08月30日之成交量為最近六十個營業日日平均成交量之5.99倍﹝第三款﹞。,111.08.30,0.79      ,-----     
407,6289,華上,6,最近六個營業日累積收盤價漲幅達45.46%。且01月10日之成交量為最近六十個營業日日平均成交量之20.42 倍﹝第三款﹞。,111.01.10,3.85      ,-----     
407,6289,華上,6,最近六個營業日累積收盤價漲幅達40.34%。且01月07日之成交量為最近六十個營業日日平均成交量之5.58倍﹝第三款﹞。,111.01.07,3.69      ,-----     
407,6289,華上,6,最近六個營業日累積收盤價漲幅達30.92%。且01月06日之成交量為最近六十個營業日日平均成交量之7.32倍﹝第三款﹞。,111.01.06,3.36      ,-----     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達215.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.12.22,1550.00   ,34.71     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達235.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.12.05,1810.00   ,40.54     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達110.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.11.24,1645.00   ,36.84     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達140.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.11.15,1595.00   ,35.72     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.11.07,1440.00   ,40.52     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達105.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.10.25,1230.00   ,34.61     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達115.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.10.13,1310.00   ,36.86     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達140.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.09.23,1460.00   ,41.08     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達120.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.09.01,1680.00   ,47.27     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達200.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.08.18,1820.00   ,51.21     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達190.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.08.10,1620.00   ,45.58     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達110.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.07.26,1395.00   ,49.93     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達120.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.06.27,1515.00   ,54.22     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達120.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.06.06,1405.00   ,50.29     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達150.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.05.26,1520.00   ,54.40     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達105.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.05.12,1205.00   ,43.13     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達115.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.04.20,1310.00   ,48.54     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.04.01,1490.00   ,55.21     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.03.23,1495.00   ,55.39     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達155.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.03.08,1400.00   ,51.87     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.02.24,1530.00   ,61.27     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達180.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.02.14,1280.00   ,51.26     
408,6409,旭隼,23,六個營業日起迄兩個營業日收盤價價差達115.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.01.10,1450.00   ,58.07     
409,6412,群電,1,04月06日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.55%，且04月06日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為10.27 倍﹝第十二款﹞,111.04.07,73.50     ,10.19     
410,6415,矽力*-KY,18,六個營業日起迄兩個營業日收盤價價差達101.50元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.09.28,402.50    ,22.21     
410,6415,矽力*-KY,18,六個營業日起迄兩個營業日收盤價價差達275.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.07.13,560.00    ,33.57     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達210.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.06.27,2525.00   ,37.85     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達535.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.06.17,2260.00   ,33.88     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達145.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.06.09,2790.00   ,41.82     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達350.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.05.25,2575.00   ,38.60     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達400.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.05.17,2815.00   ,42.20     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達280.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.05.09,2435.00   ,40.07     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達160.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.04.26,2560.00   ,42.13     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達170.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.04.15,2665.00   ,43.85     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達300.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.04.07,3050.00   ,50.19     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達640.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.03.22,3410.00   ,56.11     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達355.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.03.14,3075.00   ,50.60     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達260.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.03.03,3900.00   ,67.37     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達125.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.02.21,3700.00   ,63.91     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達335.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.01.25,3565.00   ,61.58     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達530.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.01.14,3850.00   ,66.51     
410,6415,矽力-KY,18,六個營業日起迄兩個營業日收盤價價差達680.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.01.06,4430.00   ,76.52     
411,6426,統新,3,最近六個營業日累積收盤價漲幅達28.25%。且08月15日之成交量為最近六十個營業日日平均成交量之16.27 倍﹝第三款﹞。且08月15日之週轉率為11.96%﹝第四款﹞。,111.08.15,82.20     ,62.75     
411,6426,統新,3,最近六個營業日累積收盤價漲幅達26.35%。且08月12日之成交量為最近六十個營業日日平均成交量之7.58倍﹝第三款﹞。且08月12日統一證券商買進之比率為46.01%﹝第五款﹞。,111.08.12,78.90     ,60.23     
411,6426,統新,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.43倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.49倍﹝第九款﹞。,111.08.09,69.10     ,76.78     
412,6438,迅得,3,01月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.69%，且01月20日當日沖銷成交量占該日總成交量比率77.86%﹝第十三款﹞,111.01.21,118.00    ,13.42     
412,6438,迅得,3,最近六個營業日之累積週轉率為109.74% 。且01月20日之週轉率為31.15%﹝第十款﹞。,111.01.20,127.00    ,14.45     
412,6438,迅得,3,最近六個營業日之累積週轉率為58.70%。且01月12日之週轉率為27.65%﹝第十款﹞。,111.01.12,126.50    ,14.39     
413,6442,光聖,10,08月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.70%，且08月26日當日沖銷成交量占該日總成交量比率68.79%﹝第十三款﹞,111.08.29,64.10     ,20.03     
413,6442,光聖,10,最近六個營業日之累積週轉率為56.30%。且08月25日之週轉率為17.51%﹝第十款﹞。,111.08.25,67.30     ,21.03     
413,6442,光聖,10,最近六個營業日之累積週轉率為110.95% 。且08月09日之週轉率為12.42%﹝第十款﹞。08月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.40%，且08月08日當日沖銷成交量占該日總成交量比率81.85%﹝第十三款﹞,111.08.09,59.80     ,24.11     
413,6442,光聖,10,08月04日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.61%，且08月04日當日沖銷成交量占該日總成交量比率78.20%﹝第十三款﹞,111.08.05,61.80     ,24.92     
413,6442,光聖,10,最近六個營業日累積收盤價漲幅達27.22%。且08月02日之成交量為最近六十個營業日日平均成交量之7.29倍﹝第三款﹞。,111.08.02,59.30     ,23.91     
413,6442,光聖,10,最近六個營業日累積收盤價漲幅達36.67%﹝第一款﹞。且08月01日之成交量為最近六十個營業日日平均成交量之14.75 倍﹝第三款﹞。且08月01日之週轉率為16.38%﹝第四款﹞。,111.08.01,59.00     ,23.79     
413,6442,光聖,10,最近六個營業日累積收盤價漲幅達27.86%。且07月29日之成交量為最近六十個營業日日平均成交量之14.22 倍﹝第三款﹞。且07月29日之週轉率為11.91%﹝第四款﹞。,111.07.29,54.80     ,22.10     
413,6442,光聖,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.22倍。當日之成交量較最近六十個營業日之平均成交量放大為6.40倍﹝第九款﹞。,111.07.26,45.90     ,18.51     
413,6442,光聖,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.58倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.28倍﹝第九款﹞。,111.07.12,41.15     ,16.59     
413,6442,光聖,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.42倍。當日之成交量較最近六十個營業日之平均成交量放大為 16.80倍﹝第九款﹞。,111.04.14,41.25     ,26.44     
414,6443,元晶,10,最近六個營業日之累積週轉率為51.00%。且12月12日之週轉率為12.53%﹝第十款﹞。,111.12.12,35.85     ,55.15     
414,6443,元晶,10,最近六個營業日之累積週轉率為69.05%。且08月30日之週轉率為28.84%﹝第十款﹞。,111.08.30,39.10     ,95.37     
414,6443,元晶,10,最近六個營業日之累積週轉率為51.48%。且05月17日之週轉率為11.51%﹝第十款﹞。,111.05.17,36.95     ,230.94    
414,6443,元晶,10,最近六個營業日之累積週轉率為106.05% 。且04月27日之週轉率為13.27%﹝第十款﹞。,111.04.27,45.60     ,456.00    
414,6443,元晶,10,04月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.86%，且04月21日當日沖銷成交量占該日總成交量比率70.29%﹝第十三款﹞,111.04.22,47.80     ,478.00    
414,6443,元晶,10,最近六個營業日之累積週轉率為122.43% 。且04月19日之週轉率為22.26%﹝第十款﹞。04月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.62%，且04月18日當日沖銷成交量占該日總成交量比率62.62%﹝第十三款﹞,111.04.19,47.40     ,474.00    
414,6443,元晶,10,最近六個營業日之累積週轉率為94.44%。且04月11日之週轉率為44.70%﹝第十款﹞。,111.04.11,44.50     ,445.00    
414,6443,元晶,10,最近六個營業日之累積週轉率為56.03%。且04月08日之週轉率為19.02%﹝第十款﹞。,111.04.08,43.80     ,438.00    
414,6443,元晶,10,最近六個營業日之累積週轉率為50.33%。且03月10日之週轉率為13.06%﹝第十款﹞。,111.03.10,39.95     ,-----     
414,6443,元晶,10,最近六個營業日之累積週轉率為52.76%。且01月05日之週轉率為21.65%﹝第十款﹞。,111.01.05,42.00     ,-----     
415,6477,安集,17,最近六個營業日之累積週轉率為109.82% 。且07月06日之週轉率為13.66%﹝第十款﹞。07月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.82%，且07月05日當日沖銷成交量占該日總成交量比率75.90%﹝第十三款﹞,111.07.06,53.00     ,43.44     
415,6477,安集,17,06月29日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.23%，且06月29日當日沖銷成交量占該日總成交量比率69.01%﹝第十三款﹞,111.06.30,54.20     ,44.43     
415,6477,安集,17,最近六個營業日累積收盤價漲幅達26.91%。且06月28日之週轉率為30.34%﹝第四款﹞。,111.06.28,55.00     ,45.08     
415,6477,安集,17,04月19日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.10%，且04月19日當日沖銷成交量占該日總成交量比率65.55%﹝第十三款﹞,111.04.20,64.50     ,56.09     
415,6477,安集,17,最近六個營業日之累積週轉率為117.85% 。且04月14日之週轉率為13.50%﹝第十款﹞。,111.04.14,63.90     ,55.57     
415,6477,安集,17,04月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.58%，且04月11日當日沖銷成交量占該日總成交量比率71.50%﹝第十三款﹞,111.04.12,66.50     ,57.83     
415,6477,安集,17,最近六個營業日之累積週轉率為59.25%。且04月06日之週轉率為19.17%﹝第十款﹞。,111.04.06,63.80     ,55.48     
415,6477,安集,17,最近六個營業日之累積週轉率為92.07%。且03月25日之週轉率為12.39%﹝第十款﹞。,111.03.25,59.80     ,52.00     
415,6477,安集,17,03月17日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.36%，且03月17日當日沖銷成交量占該日總成交量比率74.26%﹝第十三款﹞,111.03.18,61.70     ,53.65     
415,6477,安集,17,最近六個營業日之累積週轉率為246.27% 。且03月17日之週轉率為57.17%﹝第十款﹞。,111.03.17,63.20     ,54.96     
415,6477,安集,17,03月10日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.39%，且03月10日當日沖銷成交量占該日總成交量比率75.11%﹝第十三款﹞,111.03.11,59.90     ,50.76     
415,6477,安集,17,最近六個營業日之累積週轉率為135.40% 。且03月10日之週轉率為55.95%﹝第十款﹞。,111.03.10,56.70     ,48.05     
415,6477,安集,17,最近六個營業日之累積週轉率為66.67%。且03月04日之週轉率為20.37%﹝第十款﹞。03月03日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.11%，且03月03日當日沖銷成交量占該日總成交量比率63.19%﹝第十三款﹞,111.03.04,54.20     ,45.93     
415,6477,安集,17,01月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.96%，且01月21日當日沖銷成交量占該日總成交量比率70.22%﹝第十三款﹞,111.01.24,49.70     ,42.12     
415,6477,安集,17,最近六個營業日之累積週轉率為52.67%。且01月21日之週轉率為11.80%﹝第十款﹞。,111.01.21,52.00     ,44.07     
415,6477,安集,17,01月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.12%，且01月12日當日沖銷成交量占該日總成交量比率70.05%﹝第十三款﹞,111.01.13,53.80     ,45.59     
415,6477,安集,17,最近六個營業日之累積週轉率為81.48%。且01月11日之週轉率為26.98%﹝第十款﹞。,111.01.11,55.80     ,47.29     
416,6531,愛普*,5,11月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.10%，且11月18日當日沖銷成交量占該日總成交量比率66.36%﹝第十三款﹞,111.11.21,207.00    ,13.82     
416,6531,愛普*,5,11月16日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.30%，且11月16日當日沖銷成交量占該日總成交量比率64.14%﹝第十三款﹞,111.11.17,191.00    ,12.75     
416,6531,愛普*,5,11月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.80%，且11月08日當日沖銷成交量占該日總成交量比率67.23%﹝第十三款﹞,111.11.09,177.00    ,11.82     
416,6531,愛普*,5,10月31日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.62%，且10月31日當日沖銷成交量占該日總成交量比率66.96%﹝第十三款﹞,111.11.01,153.00    ,10.21     
416,6531,愛普*,5,05月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.99%，且05月13日當日沖銷成交量占該日總成交量比率71.63%﹝第十三款﹞,111.05.16,265.50    ,19.20     
417,6533,晶心科,30,12月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.92%，且12月20日當日沖銷成交量占該日總成交量比率74.39%﹝第十三款﹞,111.12.21,515.00    ,50.29     
417,6533,晶心科,30,12月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.25%，且12月14日當日沖銷成交量占該日總成交量比率67.96%﹝第十三款﹞,111.12.15,538.00    ,52.54     
417,6533,晶心科,30,最近六個營業日之累積週轉率為57.86%。且12月14日之週轉率為16.38%﹝第十款﹞。,111.12.14,544.00    ,53.13     
417,6533,晶心科,30,最近六個營業日之累積週轉率為93.38%。且11月22日之週轉率為13.35%﹝第十款﹞。,111.11.22,527.00    ,51.46     
417,6533,晶心科,30,11月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.26%，且11月18日當日沖銷成交量占該日總成交量比率83.26%﹝第十三款﹞,111.11.21,552.00    ,53.91     
417,6533,晶心科,30,11月17日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.30%，且11月17日當日沖銷成交量占該日總成交量比率80.43%﹝第十三款﹞,111.11.18,562.00    ,54.88     
417,6533,晶心科,30,最近六個營業日之累積週轉率為77.21%。且11月14日之週轉率為16.36%﹝第十款﹞。六個營業日起迄兩個營業日收盤價價差達105.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.11.14,520.00    ,50.78     
417,6533,晶心科,30,11月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率77.79%，且11月07日當日沖銷成交量占該日總成交量比率77.43%﹝第十三款﹞,111.11.08,411.50    ,77.20     
417,6533,晶心科,30,最近六個營業日之累積週轉率為82.08%。且11月03日之週轉率為10.25%﹝第十款﹞。,111.11.03,387.00    ,72.61     
417,6533,晶心科,30,10月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率80.66%，且10月28日當日沖銷成交量占該日總成交量比率85.40%﹝第十三款﹞,111.10.31,373.00    ,69.98     
417,6533,晶心科,30,10月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率79.95%，且10月27日當日沖銷成交量占該日總成交量比率82.37%﹝第十三款﹞,111.10.28,358.00    ,67.17     
417,6533,晶心科,30,10月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率79.36%，且10月26日當日沖銷成交量占該日總成交量比率83.01%﹝第十三款﹞,111.10.27,361.50    ,67.82     
417,6533,晶心科,30,最近六個營業日之累積週轉率為75.80%。且10月24日之週轉率為11.40%﹝第十款﹞。,111.10.24,333.50    ,62.57     
417,6533,晶心科,30,最近六個營業日之累積週轉率為88.13%。且10月14日之週轉率為17.36%﹝第十款﹞。10月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.39%，且10月13日當日沖銷成交量占該日總成交量比率81.58%﹝第十三款﹞,111.10.14,370.00    ,69.42     
417,6533,晶心科,30,10月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.95%，且10月12日當日沖銷成交量占該日總成交量比率75.63%﹝第十三款﹞,111.10.13,352.00    ,66.04     
417,6533,晶心科,30,最近六個營業日之累積週轉率為92.15%。且10月05日之週轉率為16.45%﹝第十款﹞。,111.10.05,402.00    ,75.42     
417,6533,晶心科,30,09月30日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.96%，且09月30日當日沖銷成交量占該日總成交量比率78.37%﹝第十三款﹞,111.10.03,385.00    ,72.23     
417,6533,晶心科,30,09月29日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.91%，且09月29日當日沖銷成交量占該日總成交量比率77.78%﹝第十三款﹞,111.09.30,394.50    ,74.02     
417,6533,晶心科,30,09月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.77%，且09月28日當日沖銷成交量占該日總成交量比率74.81%﹝第十三款﹞,111.09.29,402.00    ,75.42     
417,6533,晶心科,30,09月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.92%，且09月23日當日沖銷成交量占該日總成交量比率72.47%﹝第十三款﹞,111.09.26,392.50    ,73.64     
417,6533,晶心科,30,最近六個營業日之累積週轉率為59.25%。且09月23日之週轉率為15.96%﹝第十款﹞。,111.09.23,406.50    ,76.27     
417,6533,晶心科,30,09月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.46%，且09月14日當日沖銷成交量占該日總成交量比率66.16%﹝第十三款﹞,111.09.15,416.50    ,78.14     
417,6533,晶心科,30,最近六個營業日之累積週轉率為90.27%。且09月14日之週轉率為15.14%﹝第十款﹞。,111.09.14,425.50    ,79.83     
417,6533,晶心科,30,09月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.70%，且09月05日當日沖銷成交量占該日總成交量比率68.17%﹝第十三款﹞,111.09.06,390.50    ,73.26     
417,6533,晶心科,30,最近六個營業日之累積週轉率為107.13% 。且09月05日之週轉率為27.71%﹝第十款﹞。,111.09.05,403.00    ,75.61     
417,6533,晶心科,30,08月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.87%，且08月26日當日沖銷成交量占該日總成交量比率67.27%﹝第十三款﹞,111.08.29,375.00    ,70.36     
417,6533,晶心科,30,最近六個營業日之累積週轉率為72.46%。且08月26日之週轉率為24.73%﹝第十款﹞。08月25日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.55%，且08月25日當日沖銷成交量占該日總成交量比率63.37%﹝第十三款﹞,111.08.26,363.00    ,68.11     
417,6533,晶心科,30,最近六個營業日累積收盤價漲幅達26.98%。且六個營業日起迄兩個營業日收盤價價差達58.00 元﹝第一款﹞。且08月18日之週轉率為12.29%﹝第四款﹞。,111.08.18,325.00    ,60.98     
417,6533,晶心科,30,08月15日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.30%，且08月15日當日沖銷成交量占該日總成交量比率64.35%﹝第十三款﹞,111.08.16,308.50    ,57.88     
417,6533,晶心科,30,最近六個營業日之累積週轉率為52.56%。且08月15日之週轉率為17.24%﹝第十款﹞。,111.08.15,311.00    ,58.35     
418,6541,泰福-KY,4,最近六個營業日累積收盤價跌幅達33.24%﹝第一款﹞。,111.11.01,29.55     ,-----     
418,6541,泰福-KY,4,最近六個營業日累積收盤價跌幅達33.46%﹝第一款﹞。,111.10.31,29.45     ,-----     
418,6541,泰福-KY,4,最近六個營業日累積收盤價跌幅達33.86%﹝第一款﹞。,111.08.04,47.35     ,-----     
418,6541,泰福-KY,4,最近六個營業日累積收盤價跌幅達32.13%﹝第一款﹞。,111.08.03,49.35     ,-----     
419,6550,北極星藥業-KY,8,11月22日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.12%，且11月22日當日沖銷成交量占該日總成交量比率63.73%﹝第十三款﹞,111.11.23,113.00    ,-----     
419,6550,北極星藥業-KY,8,10月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.43%，且10月28日當日沖銷成交量占該日總成交量比率75.80%﹝第十三款﹞,111.10.31,90.10     ,-----     
419,6550,北極星藥業-KY,8,10月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.13%，且10月26日當日沖銷成交量占該日總成交量比率77.01%﹝第十三款﹞,111.10.27,91.20     ,-----     
419,6550,北極星藥業-KY,8,最近六個營業日累積收盤價跌幅達46.05%。且六個營業日起迄兩個營業日收盤價價差達55.00 元﹝第一款﹞。且10月03日之成交量為最近六十個營業日日平均成交量之6.01倍﹝第三款﹞。且10月03日之週轉率為12.16%﹝第四款﹞。,111.10.03,119.50    ,-----     
419,6550,北極星藥業-KY,8,最近六個營業日累積收盤價跌幅達49.41%。且六個營業日起迄兩個營業日收盤價價差達65.50 元﹝第一款﹞。且09月30日之成交量為最近六十個營業日日平均成交量之5.18倍﹝第三款﹞。09月29日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.31%，且09月29日當日沖銷成交量占該日總成交量比率81.69%﹝第十三款﹞,111.09.30,128.00    ,-----     
419,6550,北極星藥業-KY,8,最近六個營業日累積收盤價跌幅達31.53%。且六個營業日起迄兩個營業日收盤價價差達76.00 元﹝第一款﹞。且09月29日之成交量為最近六十個營業日日平均成交量之11.01 倍﹝第三款﹞。且09月29日之週轉率為18.47%﹝第四款﹞。09月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.00%，且09月28日當日沖銷成交量占該日總成交量比率64.58%﹝第十三款﹞,111.09.29,139.00    ,-----     
